1    0.2250000000E+01    0.2500000000E-06    0.2298093400E+01
10    0.2250000000E+02    0.2500000000E-05    0.3243747096E+01
100    0.2250000000E+03    0.2500000000E-04    0.5610559694E+01
1000    0.9000000000E+03    0.1000000000E-03    0.1087572126E+02
10000    0.9000000000E+03    0.1000000000E-03    0.2229270791E+02
