    0.1639344450E+01   -0.2011879309E-01    0.3901482713E+00    0.9194943967E-02
    0.1667196856E+01   -0.2046061069E-01    0.4003405937E+00    0.9411676675E-02
    0.1696174499E+01   -0.2081623773E-01    0.4105895495E+00    0.9641523783E-02
    0.1726322839E+01   -0.2118623209E-01    0.4208875202E+00    0.9885136690E-02
    0.1757689171E+01   -0.2157117423E-01    0.4312267380E+00    0.1014319117E-01
    0.1790322704E+01   -0.2197166803E-01    0.4415993086E+00    0.1041638798E-01
    0.1824274631E+01   -0.2238834178E-01    0.4519972349E+00    0.1070545357E-01
    0.1859598216E+01   -0.2282184914E-01    0.4624124420E+00    0.1101114070E-01
    0.1896348874E+01   -0.2327287021E-01    0.4728368017E+00    0.1133422921E-01
    0.1934584258E+01   -0.2374211253E-01    0.4832621583E+00    0.1167552673E-01
    0.1974364352E+01   -0.2423031223E-01    0.4936803541E+00    0.1203586952E-01
    0.2015751562E+01   -0.2473823521E-01    0.5040832546E+00    0.1241612329E-01
    0.2058810815E+01   -0.2526667827E-01    0.5144627746E+00    0.1281718408E-01
    0.2103609662E+01   -0.2581647044E-01    0.5248109029E+00    0.1323997923E-01
    0.2150218382E+01   -0.2638847420E-01    0.5351197270E+00    0.1368546834E-01
    0.2198710095E+01   -0.2698358692E-01    0.5453814570E+00    0.1415464436E-01
    0.2249160872E+01   -0.2760274219E-01    0.5555884491E+00    0.1464853471E-01
    0.2301649862E+01   -0.2824691134E-01    0.5657332278E+00    0.1516820244E-01
    0.2356259406E+01   -0.2891710492E-01    0.5758085065E+00    0.1571474754E-01
    0.2413075176E+01   -0.2961437431E-01    0.5858072085E+00    0.1628930824E-01
    0.2472186303E+01   -0.3033981340E-01    0.5957224846E+00    0.1689306247E-01
    0.2533685519E+01   -0.3109456022E-01    0.6055477312E+00    0.1752722933E-01
    0.2597669304E+01   -0.3187979881E-01    0.6152766058E+00    0.1819307067E-01
    0.2664238034E+01   -0.3269676105E-01    0.6249030413E+00    0.1889189284E-01
    0.2733496141E+01   -0.3354672855E-01    0.6344212585E+00    0.1962504838E-01
    0.2805552275E+01   -0.3443103475E-01    0.6438257774E+00    0.2039393797E-01
    0.2880519477E+01   -0.3535106691E-01    0.6531114265E+00    0.2120001236E-01
    0.2958515353E+01   -0.3630826837E-01    0.6622733506E+00    0.2204477445E-01
    0.3039662264E+01   -0.3730414078E-01    0.6713070168E+00    0.2292978153E-01
    0.3124087509E+01   -0.3834024643E-01    0.6802082189E+00    0.2385664751E-01
    0.3211923534E+01   -0.3941821074E-01    0.6889730806E+00    0.2482704539E-01
    0.3303308135E+01   -0.4053972482E-01    0.6975980565E+00    0.2584270977E-01
    0.3398384674E+01   -0.4170654806E-01    0.7060799323E+00    0.2690543951E-01
    0.3497302305E+01   -0.4292051096E-01    0.7144158228E+00    0.2801710051E-01
    0.3600216208E+01   -0.4418351797E-01    0.7226031694E+00    0.2917962861E-01
    0.3707287832E+01   -0.4549755045E-01    0.7306397358E+00    0.3039503264E-01
    0.3818685151E+01   -0.4686466985E-01    0.7385236024E+00    0.3166539758E-01
    0.3934582921E+01   -0.4828702087E-01    0.7462531604E+00    0.3299288789E-01
    0.4055162961E+01   -0.4976683488E-01    0.7538271037E+00    0.3437975096E-01
    0.4180614434E+01   -0.5130643337E-01    0.7612444211E+00    0.3582832070E-01
    0.4311134147E+01   -0.5290823164E-01    0.7685043870E+00    0.3734102131E-01
    0.4446926857E+01   -0.5457474255E-01    0.7756065513E+00    0.3892037119E-01
