511	7	0.24536509604192008
511	15	0.06280392327806114
511	31	0.015901308442212932
511	63	0.004096550709708351
511	127	0.0011435930808935968
511	255	0.00041295354193197757
511	511	0.00023888231242794495
511	1023	0.0001984413548243265
